1988
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896, 1440, 1087, 1621, 1124, 1258, 1086, 1919, 1967, 1653, 1164]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896, 1440, 1087, 1621, 1124, 1258, 1086, 1919, 1967, 1653, 1164, 1071, 1298, 1750, 1096, 1737, 1596, 1033, 1730, 1308, 1551]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896, 1440, 1087, 1621, 1124, 1258, 1086, 1919, 1967, 1653, 1164, 1071, 1298, 1750, 1096, 1737, 1596, 1033, 1730, 1308, 1551, 1042, 1521, 1252, 1333, 1442, 1278, 1365, 1439, 1673, 1581]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896, 1440, 1087, 1621, 1124, 1258, 1086, 1919, 1967, 1653, 1164, 1071, 1298, 1750, 1096, 1737, 1596, 1033, 1730, 1308, 1551, 1042, 1521, 1252, 1333, 1442, 1278, 1365, 1439, 1673, 1581, 1936, 1666, 1206, 1275, 359, 1317, 1014, 1046, 1676, 1800]"
"[376, 593, 748, 833, 64, 1407, 1692, 1723, 1313, 1464, 1576, 1137, 1362, 1077, 1017, 1450, 604, 1577, 1102, 1862, 1694, 1513, 1438, 1084, 1347, 1868, 1529, 1916, 1279, 1755, 1515, 1085, 1965, 1144, 1626, 1732, 1449, 1598, 1395, 1767, 1089, 1652, 1422, 1510, 1770, 1382, 1379, 1898, 1561, 1182, 1329, 1760, 1843, 1190, 1415, 333, 1224, 1784, 1769, 1499, 1946, 1765, 1256, 1501, 1638, 1519, 732, 1345, 1421, 1469, 1600, 1563, 1601, 1997, 1922, 1433, 1041, 1505, 1552, 1819, 1211, 100, 1327, 1320, 32, 1706, 746, 1618, 1729, 200, 1273, 1490, 1335, 1777, 1106, 1745, 1809, 1966, 1674, 1399, 1060, 1791, 1711, 1207, 1713, 1573, 545, 1837, 1088, 1337, 1545, 1203, 1250, 1271, 1216, 1866, 1543, 1641, 1807, 1658, 1830, 1661, 1142, 1222, 1688, 1565, 1924, 675, 1526, 700, 1780, 1663, 1461, 1303, 1905, 1482, 1215, 1177, 1357, 1246, 1668, 1914, 1361, 1989, 1941, 1571, 1839, 1969, 1910, 1051, 1147, 1276, 1066, 1903, 1471, 1012, 1508, 1172, 1802, 1958, 1877, 1672, 1568, 1741, 1756, 363, 1883, 1872, 920, 239, 1143, 1163, 472, 1817, 1131, 1332, 1231, 1582, 1728, 1153, 1973, 1506, 250, 1845, 1717, 1701, 1101, 1503, 1134, 1062, 1306, 1945, 1870, 1772, 1707, 1123, 1509, 1738, 1887, 1398, 1633, 1908, 1875, 1181, 1158, 1453, 1589, 834, 1803, 1896, 1440, 1087, 1621, 1124, 1258, 1086, 1919, 1967, 1653, 1164, 1071, 1298, 1750, 1096, 1737, 1596, 1033, 1730, 1308, 1551, 1042, 1521, 1252, 1333, 1442, 1278, 1365, 1439, 1673, 1581, 1936, 1666, 1206, 1275, 359, 1317, 1014, 1046, 1676, 1800, 1691, 1404, 1617, 1269, 1680, 1801, 1569, 1624, 1553, 1369]"
